created_at,suburb,time,status,location,area,Minimum Temperature,Maximum Temperature,Rainfall,Evaporation,Sunshine,Direction Max Wind Gust,Speed Max Wind Gust,Time Max Wind Gust
2023-12-22 16:00:04+00:00,Wooroloo,0:00:00,WATCH AND ACT,"BAILUP, GIDGEGANNUP and WOOROLOO",CITY OF SWAN and the SHIRE OF MUNDARING,18.5,32.8,0.0,12.6,12.6,W,30,11:31
2023-12-22 18:00:04+00:00,Wooroloo,2:00:00,WATCH AND ACT,"BAILUP, GIDGEGANNUP and WOOROLOO",CITY OF SWAN and the SHIRE OF MUNDARING,18.5,32.8,0.0,12.6,12.6,W,30,11:31
2023-12-22 20:07:21+00:00,Wooroloo,4:07:00,ADVICE,"BAILUP, GIDGEGANNUP and WOOROLOO",CITY OF SWAN and the SHIRE OF MUNDARING,18.5,32.8,0.0,12.6,12.6,W,30,11:31
2023-12-29 02:30:51+00:00,Wooroloo,10:30:00,ADVICE,"BAILUP, GIDGEGANNUP and WOOROLOO",CITY OF SWAN and the SHIRE OF MUNDARING,17.7,33.0,0.0,10.2,11.0,ESE,56,2:49
2023-12-25 02:59:08+00:00,Wooroloo,10:59:00,ADVICE,"BAILUP, GIDGEGANNUP and WOOROLOO",CITY OF SWAN and the SHIRE OF MUNDARING,19.5,38.8,0.0,9.4,12.0,WSW,33,13:52
2023-12-25 07:02:09+00:00,Wooroloo,15:02:00,ADVICE,"BAILUP, GIDGEGANNUP and WOOROLOO",CITY OF SWAN and the SHIRE OF MUNDARING,19.5,38.8,0.0,9.4,12.0,WSW,33,13:52
2023-12-23 02:18:20+00:00,Wooroloo,10:18:00,ADVICE,"BAILUP, GIDGEGANNUP and WOOROLOO",CITY OF SWAN and the SHIRE OF MUNDARING,15.9,35.4,0.0,8.4,13.1,ESE,39,21:50
2023-12-23 07:24:23+00:00,Wooroloo,15:24:00,ADVICE,"BAILUP, GIDGEGANNUP and WOOROLOO",CITY OF SWAN and the SHIRE OF MUNDARING,15.9,35.4,0.0,8.4,13.1,ESE,39,21:50
2023-12-24 03:06:31+00:00,Wooroloo,11:06:00,ADVICE,"BAILUP, GIDGEGANNUP and WOOROLOO",CITY OF SWAN and the SHIRE OF MUNDARING,16.6,36.2,0.0,12.8,12.4,SSE,52,1:33
2023-12-24 08:20:14+00:00,Wooroloo,16:20:00,ADVICE,"BAILUP, GIDGEGANNUP and WOOROLOO",CITY OF SWAN and the SHIRE OF MUNDARING,16.6,36.2,0.0,12.8,12.4,SSE,52,1:33
2023-12-28 01:45:12+00:00,Wooroloo,9:45:00,ADVICE,"BAILUP, GIDGEGANNUP and WOOROLOO",CITY OF SWAN and the SHIRE OF MUNDARING,18.0,30.5,0.0,9.2,11.4,ESE,59,22:57
2023-12-28 07:24:22+00:00,Wooroloo,15:24:00,ADVICE,"BAILUP, GIDGEGANNUP and WOOROLOO",CITY OF SWAN and the SHIRE OF MUNDARING,18.0,30.5,0.0,9.2,11.4,ESE,59,22:57
2023-12-26 02:50:10+00:00,Wooroloo,10:50:00,ADVICE,"BAILUP, GIDGEGANNUP and WOOROLOO",CITY OF SWAN and the SHIRE OF MUNDARING,20.2,28.6,0.0,10.6,9.5,SW,33,15:22
2023-12-26 08:47:00+00:00,Wooroloo,16:46:00,ADVICE,"BAILUP, GIDGEGANNUP and WOOROLOO",CITY OF SWAN and the SHIRE OF MUNDARING,20.2,28.6,0.0,10.6,9.5,SW,33,15:22
2023-12-27 02:36:44+00:00,Wooroloo,10:36:00,ADVICE,"BAILUP, GIDGEGANNUP and WOOROLOO",CITY OF SWAN and the SHIRE OF MUNDARING,16.9,28.2,0.0,8.4,12.7,SSW,37,14:04
2023-12-27 07:18:30+00:00,Wooroloo,15:18:00,ADVICE,"BAILUP, GIDGEGANNUP and WOOROLOO",CITY OF SWAN and the SHIRE OF MUNDARING,16.9,28.2,0.0,8.4,12.7,SSW,37,14:04
2024-02-23 01:50:43+00:00,Yanchep,9:50:00,BURNT,EGLINTON and YANCHEP,CITY OF WANNEROO,18.8,39.9,0.0,NULL,NULL,ENE,52.0,9:30
2024-01-19 07:44:44+00:00,Yanchep,15:44:00,BURNT,"BAMBUN, MUCHEA, YANCHEP and YEAL",CITY OF WANNEROO and the SHIRES OF GINGIN and CHITTERING,20.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2024-01-15 01:31:30+00:00,Yanchep,9:31:00,WATCH AND ACT,"BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL",SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO,21.3,38.1,0.0,NULL,NULL,WSW,43.0,13:19
2024-01-15 01:55:24+00:00,Yanchep,9:55:00,WATCH AND ACT,"BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL",SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO,21.3,38.1,0.0,NULL,NULL,WSW,43.0,13:19
2024-01-15 04:12:41+00:00,Yanchep,12:12:00,ADVICE,"BAMBUN, MUCHEA, PINJAR, YANCHEP, YEAL",CITY OF WANNEROO and the SHIRES OF GINGIN and CHITTERING,21.3,38.1,0.0,NULL,NULL,WSW,43.0,13:19
2024-01-15 04:41:49+00:00,Yanchep,12:41:00,ADVICE,"BAMBUN, MUCHEA, PINJAR, YANCHEP, YEAL",CITY OF WANNEROO and the SHIRES OF GINGIN and CHITTERING.,21.3,38.1,0.0,NULL,NULL,WSW,43.0,13:19
2024-01-13 05:42:23+00:00,Yanchep,13:42:00,ADVICE,"BAMBUN, MUCHEA, YANCHEP and YEAL",SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO,24.5,43.0,3.0,NULL,NULL,E,44.0,3:04
2024-01-13 06:00:55+00:00,Yanchep,14:00:00,WATCH AND ACT,"BAMBUN, MUCHEA, YANCHEP and YEAL",SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO,24.5,43.0,3.0,NULL,NULL,E,44.0,3:04
2024-01-13 07:52:19+00:00,Yanchep,15:52:00,WATCH AND ACT,"BAMBUN, MUCHEA, YANCHEP AND YEAL",SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO,24.5,43.0,3.0,NULL,NULL,E,44.0,3:04
2024-01-13 10:00:20+00:00,Yanchep,18:00:00,WATCH AND ACT,"BAMBUN, MUCHEA, YANCHEP AND YEAL",SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO,24.5,43.0,3.0,NULL,NULL,E,44.0,3:04
2024-01-13 11:42:20+00:00,Yanchep,19:42:00,WATCH AND ACT,"BAMBUN, MUCHEA, YANCHEP AND YEAL",SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO,24.5,43.0,3.0,NULL,NULL,E,44.0,3:04
2024-01-13 11:57:42+00:00,Yanchep,19:57:00,WATCH AND ACT,"BAMBUN, MUCHEA, YANCHEP AND YEAL",SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO,24.5,43.0,3.0,NULL,NULL,E,44.0,3:04
2024-01-13 13:20:02+00:00,Yanchep,21:20:00,WATCH AND ACT,"BAMBUN, MUCHEA, YANCHEP AND YEAL",SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO,24.5,43.0,3.0,NULL,NULL,E,44.0,3:04
2024-01-13 15:20:43+00:00,Yanchep,23:20:00,WATCH AND ACT,"BAMBUN, MUCHEA, YANCHEP AND YEAL",SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO,24.5,43.0,3.0,NULL,NULL,E,44.0,3:04
2024-01-13 17:11:03+00:00,Yanchep,1:11:00,WATCH AND ACT,"BAMBUN, MUCHEA, YANCHEP AND YEAL",SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO,24.5,43.0,3.0,NULL,NULL,E,44.0,3:04
2024-01-13 19:10:54+00:00,Yanchep,3:10:00,WATCH AND ACT,"BAMBUN, MUCHEA, YANCHEP AND YEAL",SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO,24.5,43.0,3.0,NULL,NULL,E,44.0,3:04
2024-01-13 21:01:05+00:00,Yanchep,5:01:00,WATCH AND ACT,"BAMBUN, MUCHEA, YANCHEP AND YEAL",SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO,24.5,43.0,3.0,NULL,NULL,E,44.0,3:04
2024-01-13 22:49:26+00:00,Yanchep,6:49:00,WATCH AND ACT,"BAMBUN, MUCHEA, YANCHEP AND YEAL",SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO,24.5,43.0,3.0,NULL,NULL,E,44.0,3:04
2024-01-07 08:22:27+00:00,Yanchep,16:22:00,ADVICE,CARABOODA and YANCHEP,CITY OF WANNEROO,15.0,38.3,0.0,NULL,NULL,SSW,46.0,16:11
2024-01-07 09:04:43+00:00,Yanchep,17:04:00,WATCH AND ACT,Yanchep National Park,CITY OF WANNEROO,15.0,38.3,0.0,NULL,NULL,SSW,46.0,16:11
2024-01-07 11:02:31+00:00,Yanchep,19:02:00,WATCH AND ACT,Yanchep National Park,CITY OF WANNEROO,15.0,38.3,0.0,NULL,NULL,SSW,46.0,16:11
2024-01-07 12:48:39+00:00,Yanchep,20:48:00,ADVICE,Yanchep National Park,CITY OF WANNEROO,15.0,38.3,0.0,NULL,NULL,SSW,46.0,16:11
2024-01-14 00:40:11+00:00,Yanchep,8:40:00,WATCH AND ACT,"BAMBUN, MUCHEA, YANCHEP AND YEAL",SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO,19.6,41.0,0.0,NULL,NULL,ENE,52.0,11:58
2024-01-14 02:43:14+00:00,Yanchep,10:43:00,WATCH AND ACT,"BAMBUN, MUCHEA, YANCHEP AND YEAL",SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO,19.6,41.0,0.0,NULL,NULL,ENE,52.0,11:58
2024-01-14 04:53:07+00:00,Yanchep,12:53:00,EMERGENCY WARNING,YANCHEP and YEAL,SHIRES of GINGIN and CITY of WANNEROO,19.6,41.0,0.0,NULL,NULL,ENE,52.0,11:58
2024-01-14 05:32:47+00:00,Yanchep,13:32:00,WATCH AND ACT,"BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL",SHIRES of CHITTERING and GINGIN and CITY of WANNEROO,19.6,41.0,0.0,NULL,NULL,ENE,52.0,11:58
2024-01-14 07:41:57+00:00,Yanchep,15:41:00,WATCH AND ACT,"BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL",SHIRES of CHITTERING and GINGIN and CITY of WANNEROO,19.6,41.0,0.0,NULL,NULL,ENE,52.0,11:58
2024-01-14 09:44:36+00:00,Yanchep,17:44:00,WATCH AND ACT,"BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL",SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO,19.6,41.0,0.0,NULL,NULL,ENE,52.0,11:58
2024-01-14 11:46:46+00:00,Yanchep,19:46:00,WATCH AND ACT,"BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL",SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO,19.6,41.0,0.0,NULL,NULL,ENE,52.0,11:58
2024-01-14 13:45:24+00:00,Yanchep,21:45:00,WATCH AND ACT,"BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL",SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO,19.6,41.0,0.0,NULL,NULL,ENE,52.0,11:58
2024-01-14 15:39:59+00:00,Yanchep,23:39:00,WATCH AND ACT,"BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL",SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO,19.6,41.0,0.0,NULL,NULL,ENE,52.0,11:58
2024-01-14 17:05:09+00:00,Yanchep,1:05:00,WATCH AND ACT,"BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL",SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO,19.6,41.0,0.0,NULL,NULL,ENE,52.0,11:58
2024-01-14 19:48:03+00:00,Yanchep,3:48:00,WATCH AND ACT,"BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL",SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO,19.6,41.0,0.0,NULL,NULL,ENE,52.0,11:58
2024-01-14 21:43:20+00:00,Yanchep,5:43:00,WATCH AND ACT,"BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL",SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO,19.6,41.0,0.0,NULL,NULL,ENE,52.0,11:58
2024-01-14 23:37:58+00:00,Yanchep,7:37:00,WATCH AND ACT,"BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL",SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO,19.6,41.0,0.0,NULL,NULL,ENE,52.0,11:58
2024-02-22 02:42:13+00:00,Yanchep,10:42:00,ADVICE,EGLINTON and YANCHEP,CITY OF WANNEROO,17.7,32.7,0.0,NULL,NULL,E,48.0,10:13
2024-02-22 07:07:09+00:00,Yanchep,15:07:00,ADVICE,EGLINTON and YANCHEP,CITY OF WANNEROO,17.7,32.7,0.0,NULL,NULL,E,48.0,10:13
2024-01-09 00:40:07+00:00,Yanchep,8:40:00,BURNT,Yanchep National Park,CITY OF WANNEROO,16.4,31.9,0.0,NULL,NULL,SSW,48.0,15:25
2024-02-21 22:24:34+00:00,Yanchep,6:24:00,ADVICE,EGLINTON and YANCHEP,CITY OF WANNEROO,17.1,31.3,0.0,NULL,NULL,SW,46.0,17:04
